"CODE","NAME","DATE","mean","median","sd","min","max"
170765,"Figueirópolis","2016-10-31",0.4453,0.444,0.1168,0.072,0.884
170770,"Filadélfia","2016-10-31",0.4566,0.456,0.1041,0.02,0.852
170820,"Formoso do Araguaia","2016-10-31",0.4964,0.48,0.1393,0.044,0.948
170825,"Fortaleza do Tabocão","2016-10-31",0.4776,0.472,0.1082,0.16,0.908
170830,"Goianorte","2016-10-31",0.4824,0.468,0.113,0.12,0.96
170900,"Goiatins","2016-10-31",0.4746,0.476,0.1005,0.072,0.876
170930,"Guaraí","2016-10-31",0.5376,0.516,0.1351,0.108,0.98
170950,"Gurupi","2016-10-31",0.4343,0.44,0.1145,0.072,0.82
170980,"Ipueiras","2016-10-31",0.4967,0.496,0.1136,0.132,0.888
171050,"Itacajá","2016-10-31",0.5033,0.488,0.1036,0.148,0.884
171070,"Itaguatins","2016-10-31",0.4559,0.452,0.0929,0.18,0.876
171090,"Itapiratins","2016-10-31",0.5337,0.52,0.1227,0.088,0.888
171110,"Itaporã do Tocantins","2016-10-31",0.5754,0.556,0.1086,0.28,0.968
171150,"Jaú do Tocantins","2016-10-31",0.5384,0.532,0.1265,0.132,0.876
171180,"Juarina","2016-10-31",0.5259,0.52,0.1038,0.052,0.884
171190,"Lagoa da Confusão","2016-10-31",0.5123,0.484,0.1531,0.036,0.956
171195,"Lagoa do Tocantins","2016-10-31",0.3981,0.396,0.0805,0.132,0.756
171200,"Lajeado","2016-10-31",0.5224,0.536,0.1339,0.124,0.876
171215,"Lavandeira","2016-10-31",0.3208,0.324,0.1229,0.04,0.672
171240,"Lizarda","2016-10-31",0.3591,0.36,0.1107,0.02,0.808
171245,"Luzinópolis","2016-10-31",0.5342,0.516,0.1123,0.228,0.864
171250,"Marianópolis do Tocantins","2016-10-31",0.5132,0.488,0.1606,0.08,1
171270,"Mateiros","2016-10-31",0.3152,0.328,0.1154,0.02,0.804
171280,"Maurilândia do Tocantins","2016-10-31",0.4806,0.474,0.1069,0.132,0.944
171320,"Miracema do Tocantins","2016-10-31",0.4676,0.464,0.1198,0.112,0.956
171330,"Miranorte","2016-10-31",0.4744,0.456,0.1389,0.116,0.936
171360,"Monte do Carmo","2016-10-31",0.5359,0.536,0.1118,0.088,0.904
171370,"Monte Santo do Tocantins","2016-10-31",0.5558,0.536,0.1109,0.212,0.988
171380,"Palmeiras do Tocantins","2016-10-31",0.4689,0.468,0.1017,0.108,0.856
171395,"Muricilândia","2016-10-31",0.578,0.544,0.1462,0.052,0.96
171420,"Natividade","2016-10-31",0.4491,0.452,0.0969,0.096,0.832
171430,"Nazaré","2016-10-31",0.5007,0.496,0.0896,0.228,0.852
171488,"Nova Olinda","2016-10-31",0.4619,0.452,0.0953,0.216,0.936
171500,"Nova Rosalândia","2016-10-31",0.5014,0.496,0.1181,0.148,0.888
171510,"Novo Acordo","2016-10-31",0.3622,0.364,0.1136,0.024,0.808
171515,"Novo Alegre","2016-10-31",0.3353,0.32,0.0959,0.156,0.632
171525,"Novo Jardim","2016-10-31",0.382,0.396,0.1481,0.024,0.844
171550,"Oliveira de Fátima","2016-10-31",0.5029,0.496,0.1161,0.148,0.884
171570,"Palmeirante","2016-10-31",0.4535,0.452,0.089,0.088,0.888
171575,"Palmeirópolis","2016-10-31",0.5418,0.54,0.1239,0.08,0.892
171610,"Paraíso do Tocantins","2016-10-31",0.5474,0.536,0.1153,0.12,0.94
171620,"Paranã","2016-10-31",0.4888,0.492,0.1026,0.076,0.888
171630,"Pau D'Arco","2016-10-31",0.5287,0.492,0.147,0.056,0.948
171650,"Pedro Afonso","2016-10-31",0.4826,0.488,0.114,0.096,0.88
171660,"Peixe","2016-10-31",0.4292,0.432,0.1208,0.06,0.852
171665,"Pequizeiro","2016-10-31",0.5421,0.524,0.1067,0.276,0.956
171670,"Colméia","2016-10-31",0.5411,0.52,0.0985,0.26,0.928
171700,"Pindorama do Tocantins","2016-10-31",0.4934,0.492,0.0953,0.14,0.844
171720,"Piraquê","2016-10-31",0.556,0.528,0.1369,0.232,0.996
171750,"Pium","2016-10-31",0.5447,0.504,0.1757,0.032,1
171780,"Ponte Alta do Bom Jesus","2016-10-31",0.3966,0.408,0.1254,0.04,0.844
171790,"Ponte Alta do Tocantins","2016-10-31",0.3788,0.372,0.1284,0.032,0.804
171800,"Porto Alegre do Tocantins","2016-10-31",0.4139,0.432,0.113,0.084,0.76
171820,"Porto Nacional","2016-10-31",0.4939,0.504,0.1514,0.056,0.944
171830,"Praia Norte","2016-10-31",0.4721,0.472,0.0868,0.148,0.728
171840,"Presidente Kennedy","2016-10-31",0.5442,0.512,0.1515,0.236,0.98
171845,"Pugmil","2016-10-31",0.4849,0.484,0.0955,0.22,0.832
171850,"Recursolândia","2016-10-31",0.4644,0.472,0.1,0.052,0.768
171855,"Riachinho","2016-10-31",0.518,0.488,0.1253,0.26,0.904
171865,"Rio da Conceição","2016-10-31",0.3685,0.372,0.0904,0.036,0.76
171870,"Rio dos Bois","2016-10-31",0.4398,0.44,0.0864,0.164,0.752
171875,"Rio Sono","2016-10-31",0.4154,0.416,0.1148,0.024,0.832
171880,"Sampaio","2016-10-31",0.4821,0.472,0.1115,0.096,0.832
171884,"Sandolândia","2016-10-31",0.5356,0.516,0.1315,0.172,0.932
171886,"Santa Fé do Araguaia","2016-10-31",0.5733,0.536,0.1739,0.012,0.96
171888,"Santa Maria do Tocantins","2016-10-31",0.5296,0.52,0.1149,0.144,0.888
171889,"Santa Rita do Tocantins","2016-10-31",0.5593,0.54,0.1499,0.1,0.972
171890,"Santa Rosa do Tocantins","2016-10-31",0.4466,0.452,0.1077,0.096,0.804
171900,"Santa Tereza do Tocantins","2016-10-31",0.436,0.436,0.0895,0.132,0.808
172000,"Santa Terezinha do Tocantins","2016-10-31",0.5146,0.516,0.084,0.224,0.856
172010,"São Bento do Tocantins","2016-10-31",0.5195,0.504,0.1049,0.2,0.944
172015,"São Félix do Tocantins","2016-10-31",0.2938,0.3,0.1015,0.024,0.732
172020,"São Miguel do Tocantins","2016-10-31",0.5137,0.504,0.1081,0.088,0.916
172025,"São Salvador do Tocantins","2016-10-31",0.5081,0.524,0.1287,0.072,0.844
172030,"São Sebastião do Tocantins","2016-10-31",0.5495,0.536,0.1432,0.048,0.928
172049,"São Valério da Natividade","2016-10-31",0.4423,0.448,0.106,0.06,0.804
172065,"Silvanópolis","2016-10-31",0.5078,0.512,0.108,0.088,0.888
172080,"Sítio Novo do Tocantins","2016-10-31",0.4845,0.476,0.0784,0.256,0.864
172085,"Sucupira","2016-10-31",0.3718,0.372,0.1124,0.072,0.776
172090,"Taguatinga","2016-10-31",0.3594,0.376,0.1183,0.032,0.764
172093,"Taipas do Tocantins","2016-10-31",0.3939,0.392,0.0975,0.14,0.736
172097,"Talismã","2016-10-31",0.4654,0.456,0.1108,0.124,0.872
172100,"Palmas","2016-10-31",0.4845,0.504,0.1641,0.056,0.944
172110,"Tocantínia","2016-10-31",0.4949,0.496,0.1224,0.096,0.936
172120,"Tocantinópolis","2016-10-31",0.4921,0.484,0.1094,0.2,0.944
172125,"Tupirama","2016-10-31",0.4566,0.46,0.0982,0.108,0.812
172130,"Tupiratins","2016-10-31",0.4806,0.476,0.0964,0.168,0.98
172208,"Wanderlândia","2016-10-31",0.515,0.496,0.1251,0.136,0.996
172210,"Xambioá","2016-10-31",0.518,0.5,0.1329,0.036,0.916
210005,"Açailândia","2016-10-31",0.4887,0.476,0.1649,0,0.972
210010,"Afonso Cunha","2016-10-31",0.4704,0.452,0.1672,0,0.944
210015,"Água Doce do Maranhão","2016-10-31",0.4162,0.408,0.0989,0,0.844
210020,"Alcântara","2016-10-31",0.6552,0.724,0.2406,0,1
210030,"Aldeias Altas","2016-10-31",0.4671,0.456,0.1661,0,0.944
210040,"Altamira do Maranhão","2016-10-31",0.4741,0.472,0.0662,0.248,0.756
210043,"Alto Alegre do Maranhão","2016-10-31",0.4329,0.436,0.0945,0.116,0.72
210047,"Alto Alegre do Pindaré","2016-10-31",0.5242,0.492,0.1488,0.076,0.972
210050,"Alto Parnaíba","2016-10-31",0.3743,0.384,0.1141,0.024,0.82
210055,"Amapá do Maranhão","2016-10-31",0.4589,0.428,0.1619,0.06,0.968
210060,"Amarante do Maranhão","2016-10-31",0.531,0.504,0.1761,0,0.976
210070,"Anajatuba","2016-10-31",0.3085,0.296,0.1579,0,0.836
210080,"Anapurus","2016-10-31",0.4076,0.444,0.1333,0.04,0.804
210083,"Apicum-Açu","2016-10-31",0.5635,0.576,0.212,0,1
210087,"Araguanã","2016-10-31",0.4314,0.372,0.1834,0,1
210090,"Araioses","2016-10-31",0.3752,0.372,0.1305,0,0.948
210095,"Arame","2016-10-31",0.3964,0.372,0.1471,0,0.948
210100,"Arari","2016-10-31",0.3988,0.396,0.1459,0,0.948
210110,"Axixá","2016-10-31",0.6813,0.716,0.1813,0,0.944
210120,"Bacabal","2016-10-31",0.382,0.38,0.1011,0.076,0.844
210125,"Bacabeira","2016-10-31",0.3735,0.356,0.2631,0,0.972
210130,"Bacuri","2016-10-31",0.6098,0.632,0.2252,0,1
210135,"Bacurituba","2016-10-31",0.1939,0.132,0.1536,0,0.916
210140,"Balsas","2016-10-31",0.4114,0.428,0.1209,0.036,0.868
210150,"Barão de Grajaú","2016-10-31",0.3469,0.348,0.1122,0.096,0.716
210160,"Barra do Corda","2016-10-31",0.4279,0.424,0.1289,0.068,0.94
210170,"Barreirinhas","2016-10-31",0.3787,0.42,0.186,0,0.88
210173,"Belágua","2016-10-31",0.4838,0.48,0.1056,0.14,0.9
210177,"Bela Vista do Maranhão","2016-10-31",0.414,0.416,0.0835,0.208,0.676
210180,"Benedito Leite","2016-10-31",0.3696,0.376,0.1092,0.052,0.696
210190,"Bequimão","2016-10-31",0.446,0.46,0.2418,0,0.94
210193,"Bernardo do Mearim","2016-10-31",0.4248,0.416,0.0687,0.208,0.688
210197,"Boa Vista do Gurupi","2016-10-31",0.5425,0.472,0.2084,0,0.944
210200,"Bom Jardim","2016-10-31",0.5669,0.516,0.1899,0,1
210203,"Bom Jesus das Selvas","2016-10-31",0.5045,0.492,0.1204,0.104,0.956
210207,"Bom Lugar","2016-10-31",0.3615,0.364,0.0733,0.112,0.584
210210,"Brejo","2016-10-31",0.3921,0.416,0.1484,0.04,0.852
210215,"Brejo de Areia","2016-10-31",0.4927,0.488,0.1072,0.236,0.84
210220,"Buriti","2016-10-31",0.4316,0.448,0.145,0.06,0.896
210230,"Buriti Bravo","2016-10-31",0.294,0.292,0.0793,0.044,0.6
210232,"Buriticupu","2016-10-31",0.4296,0.444,0.1532,0,0.956
210235,"Buritirana","2016-10-31",0.515,0.504,0.0936,0.26,0.88
210237,"Cachoeira Grande","2016-10-31",0.5497,0.552,0.1149,0.104,0.864
210240,"Cajapió","2016-10-31",0.2646,0.188,0.197,0,0.94
210250,"Cajari","2016-10-31",0.3689,0.384,0.1269,0,0.732
210255,"Campestre do Maranhão","2016-10-31",0.469,0.464,0.0962,0.212,0.912
210260,"Cândido Mendes","2016-10-31",0.5772,0.536,0.2173,0,1
210270,"Cantanhede","2016-10-31",0.5335,0.528,0.1659,0.12,0.912
210275,"Capinzal do Norte","2016-10-31",0.4748,0.464,0.1176,0.108,0.908
210280,"Carolina","2016-10-31",0.4471,0.452,0.1098,0.02,0.876
210290,"Carutapera","2016-10-31",0.566,0.528,0.1998,0,1
210300,"Caxias","2016-10-31",0.406,0.4,0.1345,0,0.94
210310,"Cedral","2016-10-31",0.7283,0.78,0.1981,0,1
210312,"Central do Maranhão","2016-10-31",0.512,0.536,0.2417,0.036,0.98
210315,"Centro do Guilherme","2016-10-31",0.4336,0.412,0.1618,0,0.968
210317,"Centro Novo do Maranhão","2016-10-31",0.7032,0.804,0.2127,0,1
210320,"Chapadinha","2016-10-31",0.4859,0.476,0.1448,0,0.932
210325,"Cidelândia","2016-10-31",0.5386,0.508,0.1444,0.084,0.972
210330,"Codó","2016-10-31",0.4503,0.456,0.133,0,0.912
210340,"Coelho Neto","2016-10-31",0.4457,0.444,0.1204,0.044,0.916
210350,"Colinas","2016-10-31",0.4801,0.46,0.1657,0.056,0.96
210355,"Conceição do Lago-Açu","2016-10-31",0.442,0.436,0.1206,0,0.948
210360,"Coroatá","2016-10-31",0.45,0.452,0.1343,0.108,0.908
210370,"Cururupu","2016-10-31",0.6442,0.672,0.2237,0,1
210375,"Davinópolis","2016-10-31",0.4648,0.456,0.0965,0.204,0.792
210380,"Dom Pedro","2016-10-31",0.4533,0.448,0.0749,0.264,0.68
210390,"Duque Bacelar","2016-10-31",0.4129,0.42,0.0974,0.096,0.788
210400,"Esperantinópolis","2016-10-31",0.4322,0.432,0.067,0.224,0.656
210405,"Estreito","2016-10-31",0.4429,0.448,0.1032,0.088,0.864
210407,"Feira Nova do Maranhão","2016-10-31",0.4489,0.452,0.0949,0.08,0.768
210408,"Fernando Falcão","2016-10-31",0.4624,0.456,0.0979,0.088,0.94
210409,"Formosa da Serra Negra","2016-10-31",0.4014,0.404,0.0933,0.08,0.72
210410,"Fortaleza dos Nogueiras","2016-10-31",0.4126,0.42,0.104,0.06,0.824
210420,"Fortuna","2016-10-31",0.3228,0.316,0.1116,0.036,0.708
210430,"Godofredo Viana","2016-10-31",0.643,0.656,0.2186,0,1
210440,"Gonçalves Dias","2016-10-31",0.4677,0.464,0.0798,0.18,0.736
210450,"Governador Archer","2016-10-31",0.4787,0.472,0.0836,0.184,0.736
210455,"Governador Edison Lobão","2016-10-31",0.4788,0.476,0.0871,0.18,0.788
210460,"Governador Eugênio Barros","2016-10-31",0.4231,0.432,0.1049,0.036,0.78
210462,"Governador Luiz Rocha","2016-10-31",0.3667,0.372,0.1106,0.044,0.708
210465,"Governador Newton Bello","2016-10-31",0.427,0.4,0.1329,0.176,0.964
210467,"Governador Nunes Freire","2016-10-31",0.4079,0.384,0.1452,0.008,0.992
210470,"Graça Aranha","2016-10-31",0.4272,0.436,0.095,0.14,0.78
210480,"Grajaú","2016-10-31",0.4158,0.424,0.1399,0.068,0.868
210490,"Guimarães","2016-10-31",0.6946,0.77,0.228,0,1
210500,"Humberto de Campos","2016-10-31",0.5095,0.504,0.1344,0,0.976
210510,"Icatu","2016-10-31",0.563,0.58,0.171,0,0.908
210515,"Igarapé do Meio","2016-10-31",0.422,0.428,0.106,0,0.736
210520,"Igarapé Grande","2016-10-31",0.4206,0.42,0.0758,0.164,0.708
210530,"Imperatriz","2016-10-31",0.5298,0.512,0.1291,0.088,0.948
210535,"Itaipava do Grajaú","2016-10-31",0.3688,0.36,0.0883,0.12,0.744
210540,"Itapecuru Mirim","2016-10-31",0.5027,0.512,0.1548,0.084,0.932
210542,"Itinga do Maranhão","2016-10-31",0.5208,0.492,0.1963,0,1
210545,"Jatobá","2016-10-31",0.3345,0.34,0.0798,0.068,0.536
210547,"Jenipapo dos Vieiras","2016-10-31",0.3333,0.332,0.1224,0.068,0.796
210550,"João Lisboa","2016-10-31",0.4966,0.484,0.1116,0.18,0.964
210560,"Joselândia","2016-10-31",0.3986,0.4,0.0797,0.164,0.712
210565,"Junco do Maranhão","2016-10-31",0.3867,0.36,0.1339,0,0.928
210570,"Lago da Pedra","2016-10-31",0.4134,0.408,0.086,0.112,0.74
210580,"Lago do Junco","2016-10-31",0.4136,0.412,0.0672,0.248,0.676
210590,"Lago Verde","2016-10-31",0.4066,0.396,0.0955,0.132,0.844
210592,"Lagoa do Mato","2016-10-31",0.3521,0.348,0.0976,0.056,0.724
210594,"Lago dos Rodrigues","2016-10-31",0.4068,0.404,0.0664,0.248,0.676
210596,"Lagoa Grande do Maranhão","2016-10-31",0.4033,0.4,0.0945,0.14,0.74
210598,"Lajeado Novo","2016-10-31",0.465,0.46,0.0807,0.14,0.864
210600,"Lima Campos","2016-10-31",0.4214,0.416,0.0792,0.212,0.696
210610,"Loreto","2016-10-31",0.3733,0.384,0.1107,0.028,0.744
210620,"Luís Domingues","2016-10-31",0.6276,0.626,0.2052,0,1
210630,"Magalhães de Almeida","2016-10-31",0.2776,0.282,0.0845,0,0.524
210632,"Maracaçumé","2016-10-31",0.3723,0.348,0.1323,0.008,0.992
210635,"Marajá do Sena","2016-10-31",0.4846,0.482,0.0908,0.156,0.792
210637,"Maranhãozinho","2016-10-31",0.425,0.368,0.1963,0,0.988
210640,"Mata Roma","2016-10-31",0.4401,0.472,0.1187,0.056,0.66
210650,"Matinha","2016-10-31",0.3546,0.374,0.1372,0,0.74
210660,"Matões","2016-10-31",0.3659,0.376,0.0942,0.048,0.688
210663,"Matões do Norte","2016-10-31",0.4426,0.428,0.1477,0.084,0.884
210667,"Milagres do Maranhão","2016-10-31",0.3866,0.412,0.1227,0.044,0.7
210670,"Mirador","2016-10-31",0.4643,0.46,0.1271,0.056,0.96
210675,"Miranda do Norte","2016-10-31",0.4485,0.436,0.1095,0.228,0.796
210680,"Mirinzal","2016-10-31",0.7007,0.728,0.1618,0,1
210690,"Monção","2016-10-31",0.3996,0.404,0.1167,0,0.936
210700,"Montes Altos","2016-10-31",0.4955,0.488,0.0928,0.24,0.884
210710,"Morros","2016-10-31",0.543,0.536,0.1226,0,0.916
210720,"Nina Rodrigues","2016-10-31",0.5445,0.552,0.1195,0,0.9
210725,"Nova Colinas","2016-10-31",0.4509,0.456,0.0971,0.124,0.824
210730,"Nova Iorque","2016-10-31",0.4625,0.476,0.132,0,0.864
210735,"Nova Olinda do Maranhão","2016-10-31",0.6271,0.652,0.2737,0,1
210740,"Olho d'Água das Cunhãs","2016-10-31",0.3744,0.38,0.0697,0.188,0.584
210745,"Olinda Nova do Maranhão","2016-10-31",0.449,0.456,0.1233,0.112,0.788
210750,"Paço do Lumiar","2016-10-31",0.4388,0.444,0.1349,0.076,0.752
210760,"Palmeirândia","2016-10-31",0.5489,0.544,0.1793,0.008,0.932
210770,"Paraibano","2016-10-31",0.4743,0.48,0.0957,0.1,0.768
210780,"Parnarama","2016-10-31",0.3448,0.344,0.1089,0.048,0.776
210790,"Passagem Franca","2016-10-31",0.3562,0.356,0.0769,0.108,0.596
210800,"Pastos Bons","2016-10-31",0.4732,0.484,0.1224,0,0.864
210805,"Paulino Neves","2016-10-31",0.3673,0.396,0.13,0,0.88
210810,"Paulo Ramos","2016-10-31",0.4768,0.468,0.1234,0.112,0.84
210820,"Pedreiras","2016-10-31",0.4339,0.428,0.0733,0.208,0.712
210825,"Pedro do Rosário","2016-10-31",0.5035,0.484,0.14,0,0.98
210830,"Penalva","2016-10-31",0.4351,0.44,0.1263,0.016,0.936
210840,"Peri Mirim","2016-10-31",0.4773,0.498,0.2447,0.008,0.932
210845,"Peritoró","2016-10-31",0.502,0.492,0.1352,0.152,0.908
210850,"Pindaré-Mirim","2016-10-31",0.3687,0.368,0.104,0,0.704
210860,"Pinheiro","2016-10-31",0.4766,0.48,0.1925,0,0.944
210870,"Pio XII","2016-10-31",0.403,0.404,0.0921,0.132,0.8
210880,"Pirapemas","2016-10-31",0.4718,0.468,0.1652,0.112,0.912
210890,"Poção de Pedras","2016-10-31",0.4248,0.42,0.068,0.172,0.688
210900,"Porto Franco","2016-10-31",0.4232,0.424,0.1019,0.136,0.912
210905,"Porto Rico do Maranhão","2016-10-31",0.6976,0.708,0.1802,0,0.976
210910,"Presidente Dutra","2016-10-31",0.3453,0.352,0.0949,0.132,0.604
210920,"Presidente Juscelino","2016-10-31",0.6728,0.66,0.1241,0.388,0.932
210923,"Presidente Médici","2016-10-31",0.3647,0.358,0.0977,0.116,0.772
210927,"Presidente Sarney","2016-10-31",0.5447,0.52,0.1311,0.188,0.944
210930,"Presidente Vargas","2016-10-31",0.5549,0.556,0.1085,0.104,0.836
210940,"Primeira Cruz","2016-10-31",0.4466,0.464,0.1538,0,0.976
210945,"Raposa","2016-10-31",0.4217,0.444,0.1838,0,0.792
210950,"Riachão","2016-10-31",0.4331,0.444,0.1109,0.052,0.868
210955,"Ribamar Fiquene","2016-10-31",0.4538,0.448,0.0984,0.132,0.88
210960,"Rosário","2016-10-31",0.6784,0.696,0.1806,0,0.996
210970,"Sambaíba","2016-10-31",0.3579,0.368,0.1223,0.028,0.86
210975,"Santa Filomena do Maranhão","2016-10-31",0.4149,0.412,0.1028,0.156,0.728
210980,"Santa Helena","2016-10-31",0.4783,0.472,0.1637,0,0.98
210990,"Santa Inês","2016-10-31",0.4101,0.412,0.0922,0.08,0.764
211000,"Santa Luzia","2016-10-31",0.4819,0.484,0.1306,0,0.944
211003,"Santa Luzia do Paruá","2016-10-31",0.3399,0.328,0.0928,0,0.944
211010,"Santa Quitéria do Maranhão","2016-10-31",0.4282,0.432,0.1187,0.04,0.84
211020,"Santa Rita","2016-10-31",0.4761,0.5,0.2449,0,0.932
211023,"Santana do Maranhão","2016-10-31",0.4018,0.408,0.0792,0.076,0.648
211027,"Santo Amaro do Maranhão","2016-10-31",0.36,0.428,0.1984,0,0.88
211030,"Santo Antônio dos Lopes","2016-10-31",0.4694,0.468,0.085,0.208,0.74
211040,"São Benedito do Rio Preto","2016-10-31",0.5585,0.56,0.117,0,0.92
211050,"São Bento","2016-10-31",0.5141,0.528,0.2017,0.036,0.944
211060,"São Bernardo","2016-10-31",0.3563,0.38,0.098,0.012,0.572
211065,"São Domingos do Azeitão","2016-10-31",0.394,0.42,0.1443,0.044,0.68
211070,"São Domingos do Maranhão","2016-10-31",0.3811,0.372,0.0963,0.068,0.78
211080,"São Félix de Balsas","2016-10-31",0.3896,0.392,0.0922,0.06,0.696
211085,"São Francisco do Brejão","2016-10-31",0.5378,0.504,0.1318,0.224,0.964
211090,"São Francisco do Maranhão","2016-10-31",0.3796,0.38,0.0901,0.132,0.744
211100,"São João Batista","2016-10-31",0.2783,0.252,0.1515,0,0.888
211102,"São João do Carú","2016-10-31",0.7683,0.864,0.1788,0,1
211105,"São João do Paraíso","2016-10-31",0.4115,0.412,0.0919,0.136,0.82
211107,"São João do Soter","2016-10-31",0.4623,0.472,0.1219,0,0.884
211110,"São João dos Patos","2016-10-31",0.4096,0.416,0.1187,0,0.828
211120,"São José de Ribamar","2016-10-31",0.4596,0.466,0.208,0,0.884
211125,"São José dos Basílios","2016-10-31",0.4475,0.442,0.0966,0.216,0.74
211130,"São Luís","2016-10-31",0.3894,0.388,0.2191,0,0.956
211140,"São Luís Gonzaga do Maranhão","2016-10-31",0.4305,0.42,0.0878,0.164,0.72
211150,"São Mateus do Maranhão","2016-10-31",0.3739,0.376,0.1233,0.076,0.844
211153,"São Pedro da Água Branca","2016-10-31",0.5507,0.52,0.1381,0.032,0.96
211157,"São Pedro dos Crentes","2016-10-31",0.3985,0.404,0.0965,0.072,0.808
211160,"São Raimundo das Mangabeiras","2016-10-31",0.3938,0.396,0.1036,0.056,0.768
211163,"São Raimundo do Doca Bezerra","2016-10-31",0.3603,0.356,0.0675,0.192,0.64
211167,"São Roberto","2016-10-31",0.3688,0.372,0.0607,0.192,0.572
211170,"São Vicente Ferrer","2016-10-31",0.504,0.512,0.1762,0.072,0.896
211172,"Satubinha","2016-10-31",0.4163,0.412,0.0771,0.2,0.736
211174,"Senador Alexandre Costa","2016-10-31",0.4749,0.476,0.0941,0.116,0.752
211176,"Senador La Rocque","2016-10-31",0.5028,0.488,0.1061,0.232,0.964
211178,"Serrano do Maranhão","2016-10-31",0.6479,0.656,0.191,0,1
211180,"Sítio Novo","2016-10-31",0.437,0.44,0.101,0.072,0.864
211190,"Sucupira do Norte","2016-10-31",0.4736,0.48,0.0942,0.056,0.776
211195,"Sucupira do Riachão","2016-10-31",0.4254,0.42,0.0954,0.164,0.708
211200,"Tasso Fragoso","2016-10-31",0.4089,0.428,0.1345,0.056,0.868
211210,"Timbiras","2016-10-31",0.5114,0.508,0.1505,0,0.932
211220,"Timon","2016-10-31",0.3709,0.376,0.0822,0.068,0.696
211223,"Trizidela do Vale","2016-10-31",0.4315,0.424,0.0753,0.208,0.632
211227,"Tufilândia","2016-10-31",0.3991,0.388,0.087,0.08,0.676
211230,"Tuntum","2016-10-31",0.4606,0.444,0.1481,0.132,0.94
211240,"Turiaçu","2016-10-31",0.6001,0.588,0.2279,0,0.996
211245,"Turilândia","2016-10-31",0.4578,0.436,0.1793,0,0.988
211250,"Tutóia","2016-10-31",0.3929,0.412,0.1104,0,0.752
211260,"Urbano Santos","2016-10-31",0.4892,0.5,0.1265,0.04,0.92
211270,"Vargem Grande","2016-10-31",0.485,0.478,0.1505,0,0.904
211280,"Viana","2016-10-31",0.3513,0.348,0.1704,0,0.916
211285,"Vila Nova dos Martírios","2016-10-31",0.5302,0.5,0.1514,0.084,0.968
211290,"Vitória do Mearim","2016-10-31",0.4239,0.422,0.1127,0.112,0.824
211300,"Vitorino Freire","2016-10-31",0.4274,0.428,0.0812,0.2,0.764
211400,"Zé Doca","2016-10-31",0.5011,0.42,0.2171,0,1
220005,"Acauã","2016-10-31",0.1008,0.1,0.0223,0.04,0.2
220010,"Agricolândia","2016-10-31",0.298,0.288,0.0748,0.12,0.516
220020,"Água Branca","2016-10-31",0.274,0.268,0.0703,0.116,0.448
220025,"Alagoinha do Piauí","2016-10-31",0.1404,0.128,0.0527,0.04,0.356
220027,"Alegrete do Piauí","2016-10-31",0.1205,0.12,0.0305,0.048,0.2
220030,"Alto Longá","2016-10-31",0.2504,0.244,0.0684,0.056,0.484
220040,"Altos","2016-10-31",0.338,0.332,0.0746,0.1,0.548
220045,"Alvorada do Gurguéia","2016-10-31",0.3871,0.396,0.114,0.036,0.692
220050,"Amarante","2016-10-31",0.3184,0.308,0.0939,0.064,0.696
220060,"Angical do Piauí","2016-10-31",0.294,0.28,0.0758,0.14,0.584
220070,"Anísio de Abreu","2016-10-31",0.213,0.2,0.0667,0.088,0.472
220080,"Antônio Almeida","2016-10-31",0.3878,0.4,0.1153,0.052,0.664
220090,"Aroazes","2016-10-31",0.2244,0.216,0.056,0.068,0.444
220095,"Aroeiras do Itaim","2016-10-31",0.1653,0.168,0.0261,0.096,0.264
220100,"Arraial","2016-10-31",0.2445,0.24,0.0546,0.1,0.432
220105,"Assunção do Piauí","2016-10-31",0.1464,0.148,0.0352,0.048,0.348
220110,"Avelino Lopes","2016-10-31",0.3696,0.372,0.0954,0.12,0.672
220115,"Baixa Grande do Ribeiro","2016-10-31",0.3098,0.34,0.1314,0.028,0.704
220117,"Barra D'Alcântara","2016-10-31",0.2497,0.24,0.0735,0.124,0.552
220120,"Barras","2016-10-31",0.429,0.428,0.1303,0.088,0.876
220130,"Barreiras do Piauí","2016-10-31",0.3749,0.376,0.1032,0.052,0.804
220140,"Barro Duro","2016-10-31",0.3549,0.356,0.0641,0.204,0.564
220150,"Batalha","2016-10-31",0.3117,0.312,0.0999,0.12,0.608
220155,"Bela Vista do Piauí","2016-10-31",0.1596,0.16,0.0246,0.084,0.268
220157,"Belém do Piauí","2016-10-31",0.1311,0.132,0.0309,0.056,0.224
220160,"Beneditinos","2016-10-31",0.2905,0.284,0.0818,0.088,0.54
